Month Created,Date Created,Time Created,Syncing Date,Latitude,Longitude,AnswerCode,RegionName,ProjectName,UserName,FormName,SpeciesName,WardLocation,GpsDeleted,ownerID,gender,age,primary work type,presentation reason,other presentation description,BCS,coat condition,demenour,hydration status,ecto status,diarrhoea status,cheek palp status,cheek palp description,lesion status,tx given,Lesion form,comments,lameness severity,health status,health issues,discharge_definition
Jun,07/06/2017,7:47 AM,08/06/2017 05:08,11.28425991,76.88665732,E-070617074721-86-250,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,87,stallion,less than 6m,other,other,,3,unhealthy,alert,normal,,no diarr,,,no,other(na),,,,healthy,,
Jun,07/06/2017,7:48 AM,08/06/2017 05:08,11.28424026,76.88662121,E-070617074807-86-251,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,87,mare,6m to 3y,pack,other,,2,healthy,alert,normal,,no diarr,,,no,other(na),,,,healthy,,
Jun,07/06/2017,7:48 AM,08/06/2017 05:08,11.2842323,76.88659895,E-070617074848-86-252,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,87,preg mare,3y to 10y,pack,other,,3,healthy,alert,normal,,no diarr,,,no,other(na),,,,healthy,,
Jun,07/06/2017,7:49 AM,08/06/2017 05:08,11.28422707,76.88660039,E-070617074915-86-253,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,87,preg mare,3y to 10y,pack,other,,3,healthy,alert,normal,,no diarr,,,no,other(na),,,,healthy,,
Jun,07/06/2017,7:49 AM,08/06/2017 05:08,11.28424202,76.88659546,E-070617074936-86-254,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,87,stallion,3y to 10y,other,other,,2,unhealthy,alert,normal,,no diarr,,,no,other(na),,,,healthy,,
Jun,07/06/2017,7:50 AM,08/06/2017 05:08,11.28423158,76.88656508,E-070617075010-86-255,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,87,stallion,3y to 10y,pack,other,,2,unhealthy,alert,normal,,no diarr,,,no,other(na),,,,unhealthy,discharge,ocular
Jun,07/06/2017,7:50 AM,08/06/2017 05:08,11.28423647,76.88657461,E-070617075036-86-256,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,87,stallion,6m to 3y,pack,other,,3,healthy,alert,normal,,no diarr,,,no,other(na),,,,healthy,,
Jun,07/06/2017,7:51 AM,08/06/2017 05:08,11.28424782,76.88658887,E-070617075108-86-257,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,87,stallion,3y to 10y,other,tx,,3,unhealthy,alert,normal,,no diarr,,,yes lesions,other(flushing),D-070617074037-86-212,,,unhealthy,wounds,
Jun,07/06/2017,7:55 AM,08/06/2017 05:08,11.28425957,76.88657481,E-070617075532-86-258,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,87,stallion,more than 10y,pack,other,,2,healthy,alert,normal,,no diarr,,,no,other(na),,,,healthy,,
Jun,07/06/2017,8:12 AM,08/06/2017 05:08,11.28436525,76.88653656,E-070617081256-86-259,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,87,stallion,more than 10y,pack,other,,2,healthy,alert,normal,,no diarr,,,no,other(na),,,,healthy,,
Jun,07/06/2017,8:13 AM,08/06/2017 05:08,11.28437366,76.88654452,E-070617081328-86-260,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,88,stallion,less than 6m,pack,other,,2,healthy,alert,normal,,no diarr,,,no,other(na),,,,healthy,,
Jun,07/06/2017,9:34 AM,08/06/2017 05:08,11.30489391,76.92096341,E-070617093434-86-261,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,88,stallion,3y to 10y,pack,other,,2,unhealthy,alert,normal,,no diarr,,,no,other(na),,,,healthy,,
Jun,07/06/2017,9:34 AM,08/06/2017 05:08,11.30487895,76.92084764,E-070617093459-86-262,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,88,stallion,3y to 10y,pack,other,,2,unhealthy,alert,mild,,no diarr,,,no,other(na),,,,healthy,,
Jun,07/06/2017,9:36 AM,08/06/2017 05:08,11.30478485,76.92119262,E-070617093651-86-263,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,88,preg mare,3y to 10y,pack,other,,3,healthy,alert,normal,,no diarr,,,no,other(na ),,,,healthy,,
Jun,07/06/2017,9:37 AM,08/06/2017 05:08,11.30461243,76.92207229,E-070617093716-86-264,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,88,mare,3y to 10y,pack,other,,3,healthy,alert,normal,,no diarr,,,no,other(na),,,,healthy,,
Jun,07/06/2017,9:37 AM,08/06/2017 05:08,11.30458957,76.92205784,E-070617093738-86-265,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,88,mare,3y to 10y,pack,other,,3,healthy,alert,normal,,no diarr,,,no,other(na),,,,healthy,,
Jun,07/06/2017,9:37 AM,08/06/2017 05:08,11.31203701,76.93102575,E-070617093757-86-266,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,90,mare,3y to 10y,pack,other,,3,unhealthy,alert,normal,,no diarr,,,no,other(na),,,,healthy,,
Jun,07/06/2017,10:11 AM,08/06/2017 05:08,11.3120078,76.93104632,E-070617101106-86-267,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,90,mare,less than 6m,other,other,,3,healthy,alert,normal,,no diarr,,,no,other(na),,,,healthy,,
Jun,07/06/2017,10:11 AM,08/06/2017 05:08,11.31201321,76.93098692,E-070617101140-86-268,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,90,mare,3y to 10y,pack,other,,2,unhealthy,alert,normal,,no diarr,,,no,other(na),,,,healthy,,
Jun,07/06/2017,10:12 AM,08/06/2017 05:08,11.3120031,76.93097164,E-070617101202-86-269,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,90,mare,6m to 3y,pack,other,,3,healthy,alert,normal,,no diarr,,,no,other(na),,,,healthy,,
Jun,07/06/2017,10:12 AM,08/06/2017 05:08,11.312008,76.93094093,E-070617101235-86-270,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,90,mare,3y to 10y,pack,other,,2,unhealthy,alert,mild,,no diarr,,,yes lesions,other(na),D-070617101257-86-213,,,healthy,,
Jun,07/06/2017,10:13 AM,08/06/2017 05:08,11.31364497,76.9305047,E-070617101336-86-272,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,90,mare,3y to 10y,pack,other,,4,healthy,alert,normal,,no diarr,,,no,other(na),,,mild,unhealthy,lame,
Jun,07/06/2017,10:31 AM,08/06/2017 05:08,11.31361956,76.93055249,E-070617103139-86-273,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,89,mare,3y to 10y,pack,other,,4,healthy,alert,normal,,no diarr,,,no,other(na),,,,healthy,,
Jun,07/06/2017,10:32 AM,08/06/2017 05:08,11.31362212,76.93051291,E-070617103225-86-274,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,89,mare,3y to 10y,pack,other,,3,healthy,alert,normal,,no diarr,,,no,other(na),,,,healthy,,
Jun,07/06/2017,10:32 AM,08/06/2017 05:08,11.3136054,76.93048919,E-070617103255-86-275,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,89,mare,3y to 10y,pack,other,,4,healthy,alert,normal,,no diarr,,,no,other(na),,,,healthy,,
Jun,07/06/2017,10:33 AM,08/06/2017 05:08,10.96615697,76.79800697,E-070617103321-86-276,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,91,stallion,3y to 10y,pack,other,,3,healthy,alert,normal,,no diarr,,,no,other(na),,,,healthy,,
Jun,07/06/2017,12:57 PM,08/06/2017 05:08,10.96783761,76.80251155,E-070617125706-86-276,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,91,stallion,3y to 10y,pack,other,,3,unhealthy,alert,normal,,no diarr,,,no,other(na),,,,healthy,,
Jun,07/06/2017,12:58 PM,08/06/2017 05:08,10.9676961,76.80338335,E-070617125806-86-277,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,91,stallion,3y to 10y,pack,other,,2,unhealthy,alert,normal,,no diarr,,,yes lesions,other(na),D-070617125952-86-214,,,healthy,,
Jun,07/06/2017,1:00 PM,08/06/2017 05:08,10.96704752,76.80338981,E-070617130020-86-278,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,91,stallion,3y to 10y,pack,other,,3,healthy,alert,normal,,no diarr,,,no,other(na),,,,healthy,,
Jun,07/06/2017,1:00 PM,08/06/2017 05:08,10.96705125,76.80339242,E-070617130052-86-279,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,91,stallion,3y to 10y,pack,other,,3,healthy,alert,normal,,no diarr,,,no,other(na),,,,healthy,,
Jun,07/06/2017,1:01 PM,08/06/2017 05:08,10.96705159,76.80339609,E-070617130113-86-280,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,91,stallion,3y to 10y,pack,other,,3,healthy,alert,normal,,no diarr,,,no,other(na),,,,healthy,,
Jun,07/06/2017,1:01 PM,08/06/2017 05:08,10.96556828,76.8036394,E-070617130134-86-281,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,91,stallion,3y to 10y,pack,other,,2,healthy,alert,normal,,no diarr,,,no,other(na),,,,healthy,,
Jun,07/06/2017,1:03 PM,08/06/2017 05:08,10.96527791,76.80369674,E-070617130359-86-282,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,91,stallion,3y to 10y,pack,other,,3,healthy,alert,normal,,no diarr,,,yes lesions,other(na),"D-070617130420-86-215,D-070617130438-86-216",,,healthy,,
Jun,07/06/2017,1:04 PM,08/06/2017 05:08,10.96521907,76.80370541,E-070617130455-86-283,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,91,stallion,3y to 10y,pack,other,,3,healthy,alert,normal,,no diarr,,,no,other(na),,,,healthy,,
Jun,07/06/2017,1:12 PM,08/06/2017 05:08,10.97333941,76.8119767,E-070617131239-86-284,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,91,stallion,3y to 10y,pack,other,,2,unhealthy,alert,normal,,no diarr,,,no,other(na),,,,healthy,,
Jun,07/06/2017,1:13 PM,08/06/2017 05:08,10.97389606,76.81720968,E-070617131349-86-285,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,92,stallion,3y to 10y,pack,other,,2,unhealthy,alert,normal,,no diarr,,,yes lesions,other(na),"D-070617131437-86-217,D-070617131504-86-218",,,healthy,,
Jun,07/06/2017,1:15 PM,08/06/2017 05:08,10.97438167,76.81736449,E-070617131524-86-286,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,92,stallion,3y to 10y,pack,other,,3,healthy,alert,normal,,no diarr,,,no,other(na),,,,healthy,,
Jun,07/06/2017,1:15 PM,08/06/2017 05:08,10.97438851,76.81736078,E-070617131548-86-287,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,92,stallion,3y to 10y,pack,other,,3,healthy,alert,normal,,no diarr,,,no,other(na),,,,healthy,,
Jun,07/06/2017,1:16 PM,08/06/2017 05:08,10.97439554,76.81737111,E-070617131628-86-288,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,92,stallion,3y to 10y,pack,other,,3,healthy,depressed,mild,,no diarr,,,no,other(na),,,,healthy,,
Jun,07/06/2017,1:17 PM,08/06/2017 05:08,10.9790025,76.82809118,E-070617131704-86-289,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,mettupalayam,No,91,stallion,3y to 10y,pack,other,,2,unhealthy,alert,normal,,no diarr,,,no,other(na),,,,healthy,,
Jun,07/06/2017,1:20 PM,28/07/2017 06:13,9.89482351,77.27867274,E-070617132017-86-290,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,95,gelding,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,9:39 AM,28/07/2017 06:13,9.89481849,77.27866935,E-250717093912-86-291,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,95,gelding,3y to 10y,pack,worming,,3,unhealthy,alert,normal,,no diarr,,,yes lesions,ivermec,"D-250717093955-86-219,D-250717094059-86-220,D-250717094154-86-221",,mild,unhealthy,"wounds,lame",
Jul,25/07/2017,9:42 AM,28/07/2017 06:13,9.89482981,77.27869424,E-250717094213-86-292,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,95,gelding,6m to 3y,pack,worming,,3,healthy,alert,normal,,no diarr,,,yes lesions,ivermec,D-250717094244-86-222,,,healthy,,
Jul,25/07/2017,9:43 AM,28/07/2017 06:13,9.89483543,77.27868579,E-250717094305-86-293,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,95,gelding,3y to 10y,pack,worming,,2,unhealthy,alert,normal,,no diarr,,,yes lesions,ivermec,D-250717094409-86-223,,mild,unhealthy,lame,
Jul,25/07/2017,9:46 AM,28/07/2017 06:13,9.89482911,77.27869046,E-250717094608-86-294,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,95,gelding,3y to 10y,pack,worming,,3,unhealthy,alert,normal,,no diarr,,,yes lesions,ivermec,"D-250717094704-86-224,D-250717094745-86-225",,,healthy,,
Jul,25/07/2017,9:48 AM,28/07/2017 06:13,9.89470413,77.27875959,E-250717094806-86-295,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,95,gelding,more than 10y,pack,worming,,2,unhealthy,alert,normal,,no diarr,,,yes lesions,ivermec,"D-250717094855-86-226,D-250717094920-86-227,D-250717095004-86-228",,,healthy,,
Jul,25/07/2017,9:50 AM,28/07/2017 06:13,9.89478959,77.27869141,E-250717095036-86-296,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,95,stallion,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,9:51 AM,28/07/2017 06:13,9.89486881,77.27870739,E-250717095137-86-297,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,95,stallion,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,9:52 AM,28/07/2017 06:13,9.89482963,77.27870078,E-250717095202-86-298,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,95,gelding,3y to 10y,pack,worming,,3,unhealthy,alert,normal,,no diarr,,,yes lesions,ivermec,D-250717095246-86-229,,,healthy,,
Jul,25/07/2017,9:53 AM,28/07/2017 06:13,9.89481965,77.2787124,E-250717095308-86-299,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,95,gelding,3y to 10y,pack,worming,,2,unhealthy,alert,mild,,no diarr,,,yes lesions,ivermec,D-250717095400-86-230,,,healthy,,
Jul,25/07/2017,9:54 AM,28/07/2017 06:13,9.89481417,77.2786993,E-250717095429-86-300,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,95,gelding,3y to 10y,pack,worming,,3,unhealthy,alert,normal,,no diarr,,,yes lesions,ivermec,D-250717095742-86-231,,,healthy,,
Jul,25/07/2017,9:58 AM,28/07/2017 06:13,9.84428239,77.29133521,E-250717095807-86-301,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,96,gelding,6m to 3y,pack,worming,,3,unhealthy,alert,normal,,yes diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,10:23 AM,28/07/2017 06:13,9.84428236,77.29133761,E-250717102333-86-302,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,96,gelding,3y to 10y,pack,worming,,3,unhealthy,alert,normal,,no diarr,,,yes lesions,ivermec,D-250717102406-86-232,,,healthy,,
Jul,25/07/2017,10:24 AM,28/07/2017 06:13,9.84429351,77.2913293,E-250717102438-86-303,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,96,stallion,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,10:24 AM,28/07/2017 06:13,9.84428976,77.2913472,E-250717102459-86-304,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,96,gelding,3y to 10y,pack,worming,,3,unhealthy,alert,normal,,no diarr,,,yes lesions,ivermec,"D-250717102435-86-233,D-250717102546-86-234",,,healthy,,
Jul,25/07/2017,10:26 AM,28/07/2017 06:13,9.84428675,77.29133146,E-250717102605-86-305,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,96,gelding,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,yes lesions,ivermec,D-250717102759-86-235,,,healthy,,
Jul,25/07/2017,10:28 AM,28/07/2017 06:13,9.84427093,77.29130689,E-250717102820-86-306,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,96,gelding,6m to 3y,pack,worming,,3,healthy,alert,normal,,no diarr,,,yes lesions,ivermec,"D-250717102840-86-236,D-250717102904-86-237",,,healthy,,
Jul,25/07/2017,10:29 AM,28/07/2017 06:13,9.84429854,77.29131297,E-250717102923-86-307,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,96,gelding,3y to 10y,pack,worming,,2,unhealthy,alert,mild,,no diarr,,,yes lesions,ivermec,D-250717103014-86-238,,,unhealthy,discharge,ocular
Jul,25/07/2017,10:30 AM,28/07/2017 06:13,9.84427113,77.29131254,E-250717103051-86-308,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,96,gelding,3y to 10y,pack,worming,,3,healthy,alert,mild,,no diarr,,,yes lesions,ivermec,"D-250717103201-86-239,D-250717103224-86-240",,,healthy,,
Jul,25/07/2017,10:33 AM,28/07/2017 06:13,9.84427366,77.29133136,E-250717103352-86-309,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,96,gelding,3y to 10y,pack,worming,,3,unhealthy,alert,mild,,no diarr,,,yes lesions,ivermec,D-250717103434-86-241,,,healthy,,
Jul,25/07/2017,10:34 AM,28/07/2017 06:13,9.84431678,77.29132005,E-250717103455-86-310,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,96,gelding,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,10:38 AM,28/07/2017 06:13,9.89690097,77.27792536,E-250717103812-86-311,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,97,stallion,6m to 3y,pack,worming,,3,healthy,alert,normal,,no diarr,,,yes lesions,ivermec,D-250717111411-86-242,,,healthy,,
Jul,25/07/2017,11:14 AM,28/07/2017 06:13,9.89691007,77.27789992,E-250717111435-86-312,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,97,gelding,3y to 10y,pack,other,study,4,healthy,alert,normal,,no diarr,,,no,other(study),,,,healthy,,
Jul,25/07/2017,11:16 AM,28/07/2017 06:13,9.89690414,77.27790808,E-250717111640-86-313,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,97,gelding,3y to 10y,pack,other,study,3,healthy,alert,normal,,no diarr,,,yes lesions,other(study),D-250717111748-86-243,,,healthy,,
Jul,25/07/2017,11:18 AM,28/07/2017 06:13,9.8969092,77.27791135,E-250717111819-86-314,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,97,gelding,3y to 10y,pack,other,study,3,healthy,alert,normal,,no diarr,,,yes lesions,other(study),D-250717111850-86-244,,,healthy,,
Jul,25/07/2017,11:19 AM,28/07/2017 06:13,9.89690994,77.27791417,E-250717111912-86-315,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,97,gelding,3y to 10y,pack,other,study,3,healthy,alert,normal,,no diarr,,,yes lesions,other(study),D-250717111936-86-245,,,healthy,,
Jul,25/07/2017,11:19 AM,28/07/2017 06:13,10.01487716,77.34704123,E-250717111952-86-316,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,98,gelding,3y to 10y,pack,worming,,2,unhealthy,alert,mild,,no diarr,,,yes lesions,other(flushing),"D-250717170042-86-246,D-250717170142-86-247,D-250717170228-86-248,D-250717170336-86-249",,,unhealthy,wounds,
Jul,25/07/2017,5:03 PM,28/07/2017 06:13,10.01487716,77.34704123,E-250717170357-86-317,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,98,gelding,3y to 10y,pack,worming,,3,unhealthy,alert,normal,,no diarr,,,yes lesions,ivermec,"D-250717170444-86-250,D-250717170517-86-251",,,healthy,,
Jul,25/07/2017,5:06 PM,28/07/2017 06:13,10.01487716,77.34704123,E-250717170600-86-318,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,98,gelding,more than 10y,pack,worming,,2,healthy,alert,normal,,no diarr,,,yes lesions,ivermec,D-250717170718-86-252,,,healthy,,
Jul,25/07/2017,5:08 PM,28/07/2017 06:13,10.01487716,77.34704123,E-250717170816-86-319,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,98,gelding,3y to 10y,pack,worming,,4,healthy,alert,normal,,no diarr,,,yes lesions,ivermec,D-250717170801-86-253,,,healthy,,
Jul,25/07/2017,5:09 PM,28/07/2017 06:13,10.01487716,77.34704123,E-250717170936-86-320,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,98,stallion,more than 10y,pack,worming,,3,unhealthy,alert,normal,,no diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,5:10 PM,28/07/2017 06:13,10.01487716,77.34704123,E-250717171009-86-321,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,98,gelding,3y to 10y,pack,worming,,2,healthy,alert,normal,,no diarr,,,yes lesions,ivermec,"D-250717171032-86-254,D-250717171059-86-255",,,healthy,,
Jul,25/07/2017,5:11 PM,28/07/2017 06:13,10.01487716,77.34704123,E-250717171138-86-322,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,98,gelding,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,yes lesions,ivermec,"D-250717171159-86-256,D-250717171215-86-257",,,healthy,,
Jul,25/07/2017,5:12 PM,28/07/2017 06:13,10.01487716,77.34704123,E-250717171237-86-323,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,98,gelding,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,5:13 PM,28/07/2017 06:13,10.01487716,77.34704123,E-250717171324-86-324,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,98,gelding,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,5:13 PM,28/07/2017 06:13,10.01487716,77.34704123,E-250717171357-86-325,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,98,gelding,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,yes lesions,ivermec,D-250717171428-86-258,,,healthy,,
Jul,25/07/2017,5:14 PM,28/07/2017 06:13,10.01487716,77.34704123,E-250717171457-86-326,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,98,gelding,3y to 10y,pack,worming,,3,unhealthy,alert,mild,,no diarr,,,yes lesions,ivermec,D-250717171532-86-259,,,healthy,,
Jul,25/07/2017,5:16 PM,28/07/2017 06:13,10.01487716,77.34704123,E-250717171601-86-327,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,98,gelding,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,5:16 PM,28/07/2017 06:13,10.01487716,77.34704123,E-250717171619-86-328,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,98,gelding,3y to 10y,pack,worming,,3,unhealthy,alert,normal,,no diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,5:16 PM,28/07/2017 06:13,10.01487716,77.34704123,E-250717171639-86-329,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,98,gelding,3y to 10y,pack,worming,,3,healthy,alert,mild,,no diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,5:17 PM,28/07/2017 06:13,10.01487716,77.34704123,E-250717171706-86-330,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,98,gelding,3y to 10y,pack,worming,,3,healthy,alert,normal,,no diarr,,,yes lesions,ivermec,D-250717171751-86-260,,,healthy,,
Jul,25/07/2017,5:18 PM,28/07/2017 06:13,10.01487716,77.34704123,E-250717171847-86-331,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,98,gelding,3y to 10y,pack,worming,,3,healthy,alert,mild,,no diarr,,,no,ivermec,,,,healthy,,
Jul,25/07/2017,5:19 PM,28/07/2017 06:13,10.01487716,77.34704123,E-250717171910-86-332,Nilgiris,ITC Donkey Clinics,EmmaRayner,Equine assessment form 2,Donkey,theni,No,98,gelding,6m to 3y,pack,worming,,3,healthy,alert,normal,,no diarr,,,yes lesions,ivermec,"D-250717171943-86-261,D-250717172002-86-262",,,healthy,,
