"","Month.Created","Date.Created","Time.Created","Syncing.Date","Latitude","Longitude","ParentCode","AnswerCode","RegionName","ProjectName","UserName","FormName","SpeciesName","WardLocation","GpsDeleted","region","cause","dimensions","severity","status","vet.score","owner.score","vet.initials","lesion.photo","comments","Month.Created.x","Date.Created.x","Time.Created.x","Syncing.Date.x","Latitude.x","Longitude.x","RegionName.x","ProjectName.x","UserName.x","FormName.x","SpeciesName.x","WardLocation.x","GpsDeleted.x","ownerID","gender","age","primary.work.type","working_hours.x","working_days","stress.hours.x","rest.periods","presentation.reason","other.presentation.description","health.issues","other.illness.description","BCS","coat.condition","demenour","hydration.status","ocular.disch.status","nasal.disch.status","vulva.penile.disch","ecto.status","diarrhoea.status","cheek.palp.status","cheek.palp.description","heat.stroke.status","lesion.status","tx.given","Lesion.form","comments.x","lameness.status","lameness.severity","secondary.purpose","health.status","discharge_definition","Month.Created.y","Date.Created.y","Time.Created.y","Syncing.Date.y","Latitude.y","Longitude.y","AnswerCode.y","RegionName.y","ProjectName.y","UserName.y","FormName.y","SpeciesName.y","WardLocation.y","GpsDeleted.y","consent.status","owner_gender","total.donkeys.owned","reason.for.coming","number.vaccs","number.worming","number.castration","sex.donkeys.owned","male.total.owned","female.total.owned","individual.donkey.form.status","individual.form.number","comments.y","owner.village","total.number.owned","owner_age","primary_work_type","secondary_work","working_hours.y","days.per.week.worked","stress.hours.y","rest_period_number"
"215","Jun","07/06/2017","12:59 PM","15/09/2017 15:17",10.9676961,76.80338335,"E-070617125806-86-277","D-070617125952-86-214","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","mettupalayam","No","2 head","mutilation(nose split)","9","mutilation","scar","1 minor","1 minor","a","",NA,"Jun","07/06/2017","12:58 PM","08/06/2017 05:08",10.9676961,76.80338335,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","mettupalayam","No","91","stallion","3y to 10y","pack",NA,NA,NA,NA,"other","","",NA,2,"unhealthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","other(na)","D-070617125952-86-214",NA,NA,"",NA,"healthy","","Jun","07/06/2017","10:08 AM","08/06/2017 05:08",10.96729696,76.80134,"O-070617100857-86-31","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","mettupalayam","No","consent given","male",9,"other(study)",NA,NA,NA,NA,NA,NA,"yes",0,1,"alanthurai",NA,45,"pack","pack","4 to 8 hours",3,"no_stress_hours",6
"216","Jun","07/06/2017","1:04 PM","15/09/2017 15:17",10.96527791,76.80369674,"E-070617130359-86-282","D-070617130420-86-215","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","mettupalayam","No","2 head","mutilation(nose split)","6","mutilation","scar","1 minor","1 minor","a","",NA,"Jun","07/06/2017","1:03 PM","08/06/2017 05:08",10.96527791,76.80369674,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","mettupalayam","No","91","stallion","3y to 10y","pack",NA,NA,NA,NA,"other","","",NA,3,"healthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","other(na)","D-070617130420-86-215,D-070617130438-86-216",NA,NA,"",NA,"healthy","","Jun","07/06/2017","10:08 AM","08/06/2017 05:08",10.96729696,76.80134,"O-070617100857-86-31","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","mettupalayam","No","consent given","male",9,"other(study)",NA,NA,NA,NA,NA,NA,"yes",0,1,"alanthurai",NA,45,"pack","pack","4 to 8 hours",3,"no_stress_hours",6
"217","Jun","07/06/2017","1:04 PM","15/09/2017 15:17",10.96527791,76.80369674,"E-070617130359-86-282","D-070617130438-86-216","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","mettupalayam","No","2 head","mutilation(ear split)","6","mutilation","scar","1 minor","1 minor","a","",NA,"Jun","07/06/2017","1:03 PM","08/06/2017 05:08",10.96527791,76.80369674,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","mettupalayam","No","91","stallion","3y to 10y","pack",NA,NA,NA,NA,"other","","",NA,3,"healthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","other(na)","D-070617130420-86-215,D-070617130438-86-216",NA,NA,"",NA,"healthy","","Jun","07/06/2017","10:08 AM","08/06/2017 05:08",10.96729696,76.80134,"O-070617100857-86-31","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","mettupalayam","No","consent given","male",9,"other(study)",NA,NA,NA,NA,NA,NA,"yes",0,1,"alanthurai",NA,45,"pack","pack","4 to 8 hours",3,"no_stress_hours",6
"218","Jun","07/06/2017","1:14 PM","15/09/2017 15:17",10.97389606,76.81720968,"E-070617131349-86-285","D-070617131437-86-217","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","mettupalayam","No","2 head","mutilation(nose split)","7","mutilation","scar","1 minor","1 minor","a","",NA,"Jun","07/06/2017","1:13 PM","08/06/2017 05:08",10.97389606,76.81720968,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","mettupalayam","No","92","stallion","3y to 10y","pack",NA,NA,NA,NA,"other","","",NA,2,"unhealthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","other(na)","D-070617131437-86-217,D-070617131504-86-218",NA,NA,"",NA,"healthy","","Jun","07/06/2017","12:48 PM","08/06/2017 05:08",10.97451288,76.81744424,"O-070617124808-86-32","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","mettupalayam","No","consent given","male",4,"other(study)",NA,NA,NA,NA,NA,NA,"yes",0,1,"alanthurai",NA,45,"pack","pack","4 to 8 hours",3,"no_stress_hours",6
"219","Jun","07/06/2017","1:15 PM","15/09/2017 15:17",10.97389606,76.81720968,"E-070617131349-86-285","D-070617131504-86-218","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","mettupalayam","No","2 head","mutilation(ear split)","5","mutilation","scar","1 minor","1 minor","a","",NA,"Jun","07/06/2017","1:13 PM","08/06/2017 05:08",10.97389606,76.81720968,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","mettupalayam","No","92","stallion","3y to 10y","pack",NA,NA,NA,NA,"other","","",NA,2,"unhealthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","other(na)","D-070617131437-86-217,D-070617131504-86-218",NA,NA,"",NA,"healthy","","Jun","07/06/2017","12:48 PM","08/06/2017 05:08",10.97451288,76.81744424,"O-070617124808-86-32","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","mettupalayam","No","consent given","male",4,"other(study)",NA,NA,NA,NA,NA,NA,"yes",0,1,"alanthurai",NA,45,"pack","pack","4 to 8 hours",3,"no_stress_hours",6
"220","Jul","25/07/2017","9:39 AM","15/09/2017 15:17",9.89481849,77.27866935,"E-250717093912-86-291","D-250717093955-86-219","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","theni","No","4 shoulder","mutilation(branding)","100x100cm","mutilation","granulation","2 slight concern","1 minor","a","parentAnimalId_animalId_1500955857306.jpg",NA,"Jul","25/07/2017","9:39 AM","28/07/2017 06:13",9.89481849,77.27866935,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","theni","No","95","gelding","3y to 10y","pack",NA,NA,NA,NA,"worming","","wounds,lame",NA,3,"unhealthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","ivermec","D-250717093955-86-219,D-250717094059-86-220,D-250717094154-86-221",NA,NA,"mild",NA,"unhealthy","","Jun","07/06/2017","1:19 PM","28/07/2017 07:11",9.8947166,77.2788279,"O-070617131910-86-33","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","Theni","No","consent given","male",11,"worming",NA,11,NA,NA,NA,NA,"yes",0,1,"devaram",NA,29,"pack","pack","4 to 8 hours",2,"yes_stress_hours",4
"221","Jul","25/07/2017","9:40 AM","15/09/2017 15:17",9.89481849,77.27866935,"E-250717093912-86-291","D-250717094059-86-220","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","theni","No","2 head","mutilation(nose split)","6","mutilation","scar","1 minor","1 minor","a","parentAnimalId_animalId_1500955912203.jpg",NA,"Jul","25/07/2017","9:39 AM","28/07/2017 06:13",9.89481849,77.27866935,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","theni","No","95","gelding","3y to 10y","pack",NA,NA,NA,NA,"worming","","wounds,lame",NA,3,"unhealthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","ivermec","D-250717093955-86-219,D-250717094059-86-220,D-250717094154-86-221",NA,NA,"mild",NA,"unhealthy","","Jun","07/06/2017","1:19 PM","28/07/2017 07:11",9.8947166,77.2788279,"O-070617131910-86-33","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","Theni","No","consent given","male",11,"worming",NA,11,NA,NA,NA,NA,"yes",0,1,"devaram",NA,29,"pack","pack","4 to 8 hours",2,"yes_stress_hours",4
"222","Jul","25/07/2017","9:41 AM","15/09/2017 15:17",9.89481849,77.27866935,"E-250717093912-86-291","D-250717094154-86-221","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","theni","No","2 head","mutilation(ear split)","5","mutilation","scar","1 minor","1 minor","a","",NA,"Jul","25/07/2017","9:39 AM","28/07/2017 06:13",9.89481849,77.27866935,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","theni","No","95","gelding","3y to 10y","pack",NA,NA,NA,NA,"worming","","wounds,lame",NA,3,"unhealthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","ivermec","D-250717093955-86-219,D-250717094059-86-220,D-250717094154-86-221",NA,NA,"mild",NA,"unhealthy","","Jun","07/06/2017","1:19 PM","28/07/2017 07:11",9.8947166,77.2788279,"O-070617131910-86-33","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","Theni","No","consent given","male",11,"worming",NA,11,NA,NA,NA,NA,"yes",0,1,"devaram",NA,29,"pack","pack","4 to 8 hours",2,"yes_stress_hours",4
"223","Jul","25/07/2017","9:42 AM","15/09/2017 15:17",9.89482981,77.27869424,"E-250717094213-86-292","D-250717094244-86-222","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","theni","No","2 head","mutilation(nose split)","4","mutilation","scar","1 minor","1 minor","a","",NA,"Jul","25/07/2017","9:42 AM","28/07/2017 06:13",9.89482981,77.27869424,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","theni","No","95","gelding","6m to 3y","pack",NA,NA,NA,NA,"worming","","",NA,3,"healthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","ivermec","D-250717094244-86-222",NA,NA,"",NA,"healthy","","Jun","07/06/2017","1:19 PM","28/07/2017 07:11",9.8947166,77.2788279,"O-070617131910-86-33","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","Theni","No","consent given","male",11,"worming",NA,11,NA,NA,NA,NA,"yes",0,1,"devaram",NA,29,"pack","pack","4 to 8 hours",2,"yes_stress_hours",4
"224","Jul","25/07/2017","9:44 AM","15/09/2017 15:17",9.89483543,77.27868579,"E-250717094305-86-293","D-250717094409-86-223","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","theni","No","7 legs","mutilation(branding)","60x40","mutilation","granulation","2 slight concern","1 minor","a","parentAnimalId_animalId_1500956165217.jpg",NA,"Jul","25/07/2017","9:43 AM","28/07/2017 06:13",9.89483543,77.27868579,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","theni","No","95","gelding","3y to 10y","pack",NA,NA,NA,NA,"worming","","lame",NA,2,"unhealthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","ivermec","D-250717094409-86-223",NA,NA,"mild",NA,"unhealthy","","Jun","07/06/2017","1:19 PM","28/07/2017 07:11",9.8947166,77.2788279,"O-070617131910-86-33","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","Theni","No","consent given","male",11,"worming",NA,11,NA,NA,NA,NA,"yes",0,1,"devaram",NA,29,"pack","pack","4 to 8 hours",2,"yes_stress_hours",4
"225","Jul","25/07/2017","9:47 AM","15/09/2017 15:17",9.89482911,77.27869046,"E-250717094608-86-294","D-250717094704-86-224","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","theni","No","2 head","mutilation(nose split)","6","mutilation","scar","1 minor","1 minor","a","parentAnimalId_animalId_1500956262365.jpg",NA,"Jul","25/07/2017","9:46 AM","28/07/2017 06:13",9.89482911,77.27869046,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","theni","No","95","gelding","3y to 10y","pack",NA,NA,NA,NA,"worming","","",NA,3,"unhealthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","ivermec","D-250717094704-86-224,D-250717094745-86-225",NA,NA,"",NA,"healthy","","Jun","07/06/2017","1:19 PM","28/07/2017 07:11",9.8947166,77.2788279,"O-070617131910-86-33","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","Theni","No","consent given","male",11,"worming",NA,11,NA,NA,NA,NA,"yes",0,1,"devaram",NA,29,"pack","pack","4 to 8 hours",2,"yes_stress_hours",4
"226","Jul","25/07/2017","9:47 AM","15/09/2017 15:17",9.89482911,77.27869046,"E-250717094608-86-294","D-250717094745-86-225","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","theni","No","2 head","mutilation(ear split)","5","mutilation","scar","1 minor","1 minor","a","",NA,"Jul","25/07/2017","9:46 AM","28/07/2017 06:13",9.89482911,77.27869046,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","theni","No","95","gelding","3y to 10y","pack",NA,NA,NA,NA,"worming","","",NA,3,"unhealthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","ivermec","D-250717094704-86-224,D-250717094745-86-225",NA,NA,"",NA,"healthy","","Jun","07/06/2017","1:19 PM","28/07/2017 07:11",9.8947166,77.2788279,"O-070617131910-86-33","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","Theni","No","consent given","male",11,"worming",NA,11,NA,NA,NA,NA,"yes",0,1,"devaram",NA,29,"pack","pack","4 to 8 hours",2,"yes_stress_hours",4
"227","Jul","25/07/2017","9:48 AM","15/09/2017 15:17",9.89470413,77.27875959,"E-250717094806-86-295","D-250717094855-86-226","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","theni","No","2 head","mutilation(nose split)","5","mutilation","scar","1 minor","1 minor","a","",NA,"Jul","25/07/2017","9:48 AM","28/07/2017 06:13",9.89470413,77.27875959,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","theni","No","95","gelding","more than 10y","pack",NA,NA,NA,NA,"worming","","",NA,2,"unhealthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","ivermec","D-250717094855-86-226,D-250717094920-86-227,D-250717095004-86-228",NA,NA,"",NA,"healthy","","Jun","07/06/2017","1:19 PM","28/07/2017 07:11",9.8947166,77.2788279,"O-070617131910-86-33","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","Theni","No","consent given","male",11,"worming",NA,11,NA,NA,NA,NA,"yes",0,1,"devaram",NA,29,"pack","pack","4 to 8 hours",2,"yes_stress_hours",4
"228","Jul","25/07/2017","9:49 AM","15/09/2017 15:17",9.89470413,77.27875959,"E-250717094806-86-295","D-250717094920-86-227","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","theni","No","4 shoulder","mutilation(branding)","30x20","mutilation","scar","1 minor","1 minor","a","parentAnimalId_animalId_1500956401772.jpg",NA,"Jul","25/07/2017","9:48 AM","28/07/2017 06:13",9.89470413,77.27875959,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","theni","No","95","gelding","more than 10y","pack",NA,NA,NA,NA,"worming","","",NA,2,"unhealthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","ivermec","D-250717094855-86-226,D-250717094920-86-227,D-250717095004-86-228",NA,NA,"",NA,"healthy","","Jun","07/06/2017","1:19 PM","28/07/2017 07:11",9.8947166,77.2788279,"O-070617131910-86-33","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","Theni","No","consent given","male",11,"worming",NA,11,NA,NA,NA,NA,"yes",0,1,"devaram",NA,29,"pack","pack","4 to 8 hours",2,"yes_stress_hours",4
"229","Jul","25/07/2017","9:50 AM","15/09/2017 15:17",9.89470413,77.27875959,"E-250717094806-86-295","D-250717095004-86-228","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","theni","No","2 head","mutilation(nose split)","5","mutilation","scar","1 minor","1 minor","a","",NA,"Jul","25/07/2017","9:48 AM","28/07/2017 06:13",9.89470413,77.27875959,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","theni","No","95","gelding","more than 10y","pack",NA,NA,NA,NA,"worming","","",NA,2,"unhealthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","ivermec","D-250717094855-86-226,D-250717094920-86-227,D-250717095004-86-228",NA,NA,"",NA,"healthy","","Jun","07/06/2017","1:19 PM","28/07/2017 07:11",9.8947166,77.2788279,"O-070617131910-86-33","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","Theni","No","consent given","male",11,"worming",NA,11,NA,NA,NA,NA,"yes",0,1,"devaram",NA,29,"pack","pack","4 to 8 hours",2,"yes_stress_hours",4
"230","Jul","25/07/2017","9:52 AM","15/09/2017 15:17",9.89482963,77.27870078,"E-250717095202-86-298","D-250717095246-86-229","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","theni","No","2 head","mutilation(nose split)","5","mutilation","scar","1 minor","1 minor","a","",NA,"Jul","25/07/2017","9:52 AM","28/07/2017 06:13",9.89482963,77.27870078,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","theni","No","95","gelding","3y to 10y","pack",NA,NA,NA,NA,"worming","","",NA,3,"unhealthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","ivermec","D-250717095246-86-229",NA,NA,"",NA,"healthy","","Jun","07/06/2017","1:19 PM","28/07/2017 07:11",9.8947166,77.2788279,"O-070617131910-86-33","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","Theni","No","consent given","male",11,"worming",NA,11,NA,NA,NA,NA,"yes",0,1,"devaram",NA,29,"pack","pack","4 to 8 hours",2,"yes_stress_hours",4
"231","Jul","25/07/2017","9:54 AM","15/09/2017 15:17",9.89481965,77.2787124,"E-250717095308-86-299","D-250717095400-86-230","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","theni","No","2 head","mutilation(nose split)","5","mutilation","scar","1 minor","1 minor","a","",NA,"Jul","25/07/2017","9:53 AM","28/07/2017 06:13",9.89481965,77.2787124,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","theni","No","95","gelding","3y to 10y","pack",NA,NA,NA,NA,"worming","","",NA,2,"unhealthy","alert","mild",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","ivermec","D-250717095400-86-230",NA,NA,"",NA,"healthy","","Jun","07/06/2017","1:19 PM","28/07/2017 07:11",9.8947166,77.2788279,"O-070617131910-86-33","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","Theni","No","consent given","male",11,"worming",NA,11,NA,NA,NA,NA,"yes",0,1,"devaram",NA,29,"pack","pack","4 to 8 hours",2,"yes_stress_hours",4
"232","Jul","25/07/2017","9:57 AM","15/09/2017 15:17",9.89481417,77.2786993,"E-250717095429-86-300","D-250717095742-86-231","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","theni","No","2 head","mutilation(ear split)","5","mutilation","scar","1 minor","1 minor","a","",NA,"Jul","25/07/2017","9:54 AM","28/07/2017 06:13",9.89481417,77.2786993,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","theni","No","95","gelding","3y to 10y","pack",NA,NA,NA,NA,"worming","","",NA,3,"unhealthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","ivermec","D-250717095742-86-231",NA,NA,"",NA,"healthy","","Jun","07/06/2017","1:19 PM","28/07/2017 07:11",9.8947166,77.2788279,"O-070617131910-86-33","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","Theni","No","consent given","male",11,"worming",NA,11,NA,NA,NA,NA,"yes",0,1,"devaram",NA,29,"pack","pack","4 to 8 hours",2,"yes_stress_hours",4
"233","Jul","25/07/2017","10:24 AM","15/09/2017 15:17",9.84428236,77.29133761,"E-250717102333-86-302","D-250717102406-86-232","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","theni","No","2 head","mutilation(nose split)","5","mutilation","scar","1 minor","1 minor","a","",NA,"Jul","25/07/2017","10:23 AM","28/07/2017 06:13",9.84428236,77.29133761,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","theni","No","96","gelding","3y to 10y","pack",NA,NA,NA,NA,"worming","","",NA,3,"unhealthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","ivermec","D-250717102406-86-232",NA,NA,"",NA,"healthy","","Jul","25/07/2017","9:38 AM","28/07/2017 07:11",9.8442727,77.29130961,"O-250717093816-86-34","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","theni","No","consent given","male",10,"worming",NA,10,NA,NA,NA,NA,"yes",0,1,"kombai",NA,30,"pack","pack","4 to 8 hours",1,"no_stress_hours",5
"234","Jul","25/07/2017","10:24 AM","15/09/2017 15:17",9.84428976,77.2913472,"E-250717102459-86-304","D-250717102435-86-233","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","theni","No","2 head","mutilation(nose split)","5","mutilation","scar","1 minor","1 minor","a","",NA,"Jul","25/07/2017","10:24 AM","28/07/2017 06:13",9.84428976,77.2913472,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","theni","No","96","gelding","3y to 10y","pack",NA,NA,NA,NA,"worming","","",NA,3,"unhealthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","ivermec","D-250717102435-86-233,D-250717102546-86-234",NA,NA,"",NA,"healthy","","Jul","25/07/2017","9:38 AM","28/07/2017 07:11",9.8442727,77.29130961,"O-250717093816-86-34","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","theni","No","consent given","male",10,"worming",NA,10,NA,NA,NA,NA,"yes",0,1,"kombai",NA,30,"pack","pack","4 to 8 hours",1,"no_stress_hours",5
"235","Jul","25/07/2017","10:25 AM","15/09/2017 15:17",9.84428976,77.2913472,"E-250717102459-86-304","D-250717102546-86-234","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","theni","No","2 head","mutilation(ear split)","7","mutilation","scar","1 minor","1 minor","a","",NA,"Jul","25/07/2017","10:24 AM","28/07/2017 06:13",9.84428976,77.2913472,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","theni","No","96","gelding","3y to 10y","pack",NA,NA,NA,NA,"worming","","",NA,3,"unhealthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","ivermec","D-250717102435-86-233,D-250717102546-86-234",NA,NA,"",NA,"healthy","","Jul","25/07/2017","9:38 AM","28/07/2017 07:11",9.8442727,77.29130961,"O-250717093816-86-34","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","theni","No","consent given","male",10,"worming",NA,10,NA,NA,NA,NA,"yes",0,1,"kombai",NA,30,"pack","pack","4 to 8 hours",1,"no_stress_hours",5
"236","Jul","25/07/2017","10:27 AM","15/09/2017 15:17",9.84428675,77.29133146,"E-250717102605-86-305","D-250717102759-86-235","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","theni","No","2 head","mutilation(ear split)","4","mutilation","scar","1 minor","1 minor","a","",NA,"Jul","25/07/2017","10:26 AM","28/07/2017 06:13",9.84428675,77.29133146,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","theni","No","96","gelding","3y to 10y","pack",NA,NA,NA,NA,"worming","","",NA,3,"healthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","ivermec","D-250717102759-86-235",NA,NA,"",NA,"healthy","","Jul","25/07/2017","9:38 AM","28/07/2017 07:11",9.8442727,77.29130961,"O-250717093816-86-34","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","theni","No","consent given","male",10,"worming",NA,10,NA,NA,NA,NA,"yes",0,1,"kombai",NA,30,"pack","pack","4 to 8 hours",1,"no_stress_hours",5
"237","Jul","25/07/2017","10:28 AM","15/09/2017 15:17",9.84427093,77.29130689,"E-250717102820-86-306","D-250717102840-86-236","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","theni","No","2 head","mutilation(nose split)","5","mutilation","scar","1 minor","1 minor","a","",NA,"Jul","25/07/2017","10:28 AM","28/07/2017 06:13",9.84427093,77.29130689,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","theni","No","96","gelding","6m to 3y","pack",NA,NA,NA,NA,"worming","","",NA,3,"healthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","ivermec","D-250717102840-86-236,D-250717102904-86-237",NA,NA,"",NA,"healthy","","Jul","25/07/2017","9:38 AM","28/07/2017 07:11",9.8442727,77.29130961,"O-250717093816-86-34","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","theni","No","consent given","male",10,"worming",NA,10,NA,NA,NA,NA,"yes",0,1,"kombai",NA,30,"pack","pack","4 to 8 hours",1,"no_stress_hours",5
"238","Jul","25/07/2017","10:29 AM","15/09/2017 15:17",9.84427093,77.29130689,"E-250717102820-86-306","D-250717102904-86-237","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","theni","No","2 head","mutilation(ear split)","6","mutilation","scar","1 minor","1 minor","a","",NA,"Jul","25/07/2017","10:28 AM","28/07/2017 06:13",9.84427093,77.29130689,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","theni","No","96","gelding","6m to 3y","pack",NA,NA,NA,NA,"worming","","",NA,3,"healthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","ivermec","D-250717102840-86-236,D-250717102904-86-237",NA,NA,"",NA,"healthy","","Jul","25/07/2017","9:38 AM","28/07/2017 07:11",9.8442727,77.29130961,"O-250717093816-86-34","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","theni","No","consent given","male",10,"worming",NA,10,NA,NA,NA,NA,"yes",0,1,"kombai",NA,30,"pack","pack","4 to 8 hours",1,"no_stress_hours",5
